API WELL NUMBER,CV_TWPNM,CONAME,Company Phone,WELL NAME,WELL NUMBER,PRODUCING FORMATION,COMPLETED DATE,SECTION,LOT,WELL LATITUDE,WELL LONGITUDE,TANK LATITUDE,TANK LONGITUDE,NUMBER OF STORAGE TANKS,MAXIMUM STORAGE CAPACITY,CNTY_APINO,Nearest_SWIW_API,Nearest_SWIW_km
34157228080000,SALEM,OWS ACQUISITION CO LLC,+1 (330) 602-5551,MARINO,1,CLINTON SAND,28233.0,,22,40.3056888264253,-81.502934623857,,,1.0,100.0,157,34157255360000,6.584042607315601
34157228130000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,ALLISON UNIT,2,CLINTON SAND,28291.0,9.0,,40.488156241843,-81.5381323352593,,,1.0,210.0,157,34157255190000,18.22609471847206
34157228140000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,ALLISON UNIT,3,CLINTON SAND,28338.0,9.0,,40.4849099045883,-81.543823476518,,,1.0,210.0,157,34157255190000,18.242986777157483
34157228150000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,ALLISON UNIT,4,CLINTON SAND,28296.0,11.0,,40.4616288703315,-81.5337355983961,,,1.0,210.0,157,34157255190000,15.73219777161391
34157228160000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,ALLISON UNIT,5,CLINTON SAND,28332.0,12.0,,40.4797717632289,-81.5399789303829,,,1.0,210.0,157,34157255190000,17.59551250526422
34157228180000,WASHINGTON,OWS ACQUISITION CO LLC,+1 (330) 602-5551,WIL-GLZ-BOND-LONG,3,CLINTON SAND,28240.0,,27,40.28566011122,-81.512015285707,0.0,0.0,1.0,100.0,157,34157255360000,5.38427702392722
34157228190000,DOVER,DART OIL COMPANY,3037799081,KNUTTY 1,1,CLINTON SAND,28520.0,,28,40.4825628795672,-81.4974104618437,40.482533,-81.497221,2.0,420.0,157,34157255190000,15.81140239748078
34157228200000,WASHINGTON,OWS ACQUISITION CO LLC,+1 (330) 602-5551,FREDRICKS,2,CLINTON SAND,28262.0,,33,40.2719926074795,-81.5171269742009,,,1.0,100.0,157,34157255360000,5.144609716418842
34157228220000,WASHINGTON,OWS ACQUISITION CO LLC,+1 (330) 602-5551,MILLER,1,OHIO SHALE,28318.0,21.0,,40.2219823231804,-81.4501105832429,,,1.0,100.0,157,34157225630000,9.351221886334896
34157228230000,WASHINGTON,OWS ACQUISITION CO LLC,+1 (330) 602-5551,LONG,1,CLINTON SAND,28323.0,19.0,,40.2335083920547,-81.4587044263483,,,2.0,200.0,157,34157225630000,9.333792157443288
34157228240000,WASHINGTON,BOWER OIL & GAS LLC,7405091597,HUSTON,1,CLINTON SAND,28234.0,28.0,28,40.2747388711199,-81.5109224896002,,,2.0,200.0,157,34157255360000,5.584844252031303
34157228280000,WASHINGTON,OWS ACQUISITION CO LLC,+1 (330) 602-5551,MURPHY,1,CLINTON SAND,28290.0,,18,40.2739963644023,-81.498211238261,,,1.0,100.0,157,34157255360000,6.659684229401365
34157228290000,WASHINGTON,HAGAN LARRY K,7404989482,MCPHERSON,1,CLINTON SAND,28395.0,,5,40.2406160164037,-81.4858165600216,,,1.0,100.0,157,34157255360000,9.044293796684906
34157228540000,DOVER,SOUND ENERGY CO INC,+1 (330) 364-7665,CONDO R. #1,1-4030,CLINTON SAND,28291.0,,,40.4997714887904,-81.4939150177457,,,1.0,210.0,157,34157255190000,17.383214907961225
34157228560000,SALEM,GREWELL SARA V,7404988212,GREWELL     1,1,CLINTON SAND,28371.0,1.0,,40.3613479989752,-81.5334655584413,,,,,157,34157255350000,8.954811236802215
34157228570000,PERRY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,KIDD UNIT 4,4,CLINTON SAND,28300.0,24.0,,40.227485531003,-81.3992058367285,,,1.0,100.0,157,34157225630000,5.797902784478115
34157228620000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,ROBERT SWONGER,1,CLINTON SAND,28303.0,20.0,,40.5368927562695,-81.5264543052729,,,1.0,210.0,157,34157255190000,22.299662579149846
34157228630000,PERRY,SMITH RONALD DBA CHIPCO,7404504916,KIDD     3,3,CLINTON SAND,28317.0,24.0,,40.2279639413259,-81.4084019327906,,,1.0,210.0,157,34157225630000,6.242070041851871
34157209720000,CLAY,ECHO DRILLING INC,7404988560,ZIMMERMAN # 23,23,,24272.0,13.0,,40.3254480719846,-81.4668820490676,,,2.0,310.0,157,34157255190000,6.233756920317487
34157209740000,CLAY,ECHO DRILLING INC,7404988560,ZIMMERMAN # 24,24,,24307.0,13.0,,40.3263820290568,-81.4669500847743,,,2.0,310.0,157,34157255190000,6.178556212246748
34157209750000,CLAY,ECHO DRILLING INC,7404988560,ZIMMERMAN # 25,25,,24342.0,13.0,,40.3280420074383,-81.4668598340106,,,2.0,310.0,157,34157255190000,6.068651342067874
34157209770000,YORK,OWS ACQUISITION CO LLC,+1 (330) 602-5551,JOHNSON UTZ # 1,1,,24340.0,14.0,,40.4046189262001,-81.4838604397782,,,1.0,100.0,157,34157255190000,8.309157880323042
34157209840000,YORK,OWS ACQUISITION CO LLC,+1 (330) 602-5551,JOHNSON UTZ # 2,2,CLINTON SAND,24368.0,8.0,,40.4098405782051,-81.4774570220983,,,2.0,200.0,157,34157255190000,8.283947067648597
34157209850000,SANDY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,DUREN #1,1,CABOT HEAD SHALE,24486.0,1.0,2,40.6200773236246,-81.3222602152481,40.6203,-81.32188,1.0,100.0,157,34019220450000,3.8285990516489945
34157209880000,SANDY,"East Union Resources, LLC",+1 (304) 838-1299,SLABAUGH 1,1,CLINTON SAND,24417.0,13.0,13,40.6321427742919,-81.3349059471474,,,1.0,210.0,157,34019220450000,3.8099640960002477
34157209900000,SANDY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,D EDWARDS #1,1,CLINTON SAND,24576.0,21.0,21,40.5849729963366,-81.3261009334667,0.0,0.0,1.0,210.0,157,34019203250000,5.454865571183016
34157209940000,SANDY,"East Union Resources, LLC",+1 (304) 838-1299,WEAVER     1,1,,24592.0,17.0,17,40.6181434722934,-81.3431306290015,,,1.0,210.0,157,34019220450000,5.234096016879206
34157209950000,SANDY,"East Union Resources, LLC",+1 (304) 838-1299,RICE S. ROY,1,CLINTON SAND,24528.0,,2,40.6234394086143,-81.3213864255136,40.62241,-81.32657,0.0,0.0,157,34019220450000,3.4926014754014383
34157209990000,SANDY,SOUND ENERGY CO INC,+1 (330) 364-7665,ROY RICE     1-A,1-A,CLINTON GROUP,24651.0,,3,40.6286561508863,-81.3214740404758,,,2.0,310.0,157,34019220450000,3.0819860094686615
34157210010000,SANDY,Marrich Ltd.,+1 (540) 817-8458,THOMAS     1,1,CLINTON GROUP,24587.0,,1,40.6193900225021,-81.3261702446094,40.61939,-81.32594,1.0,200.0,157,34019220450000,4.097282060552941
34157210040000,SANDY,"East Union Resources, LLC",+1 (304) 838-1299,R RICE 2,2,CLINTON SAND,24664.0,2.0,2,40.6224452950036,-81.3261595077137,40.62255,-81.32645,2.0,420.0,157,34019220450000,3.846337942474699
34157210080000,CLAY,ECHO DRILLING INC,7404988560,VINTON DENNING  10,10,,24625.0,,12,40.3321000759292,-81.4618112699256,,,2.0,310.0,157,34157255190000,5.464709870781634
34157210090000,CLAY,ECHO DRILLING INC,7404988560,VINTON DENNING  11,11,BEREA SANDSTONE,24657.0,,12,40.333266587064,-81.4617931249051,,,2.0,310.0,157,34157255190000,5.395859456787747
34157210180000,SANDY,Eco Power Crypto LLC,832-954-9711,JAMES BROTHERS # 1,1,CLINTON SAND,24701.0,3.0,3,40.6144349682948,-81.3401693586855,40.61472,-81.33982,1.0,210.0,157,34019220450000,5.314153359896786
34157210230000,CLAY,ECHO DRILLING INC,7404988560,ZIMMERMAN # 26,26,,24691.0,,12,40.332655046149,-81.463972712203,,,2.0,310.0,157,34157255190000,5.5894900024544905
34157210240000,CLAY,ECHO DRILLING INC,7404988560,ZIMMERMAN # 27,27,,24730.0,,12,40.3326648229618,-81.4650486304776,,,2.0,310.0,157,34157255190000,5.66777407410188
34157210250000,CLAY,MAINSPRING LLC,+1 (330) 340-5207,GARABRANDT     23,23,2ND BEREA SAND,24815.0,,11,40.3347215211397,-81.4569854170434,,,1.0,100.0,157,34157255190000,4.963466250531353
34157219900000,WARREN,ECO PRODUCTION LLC,3302647995,MANSILL #2,2,CLINTON SAND,26922.0,32.0,,40.5014839780712,-81.3094129230896,,,2.0,420.0,157,34157255060000,10.421517210042365
34157219910000,WARREN,ECO PRODUCTION LLC,3302647995,GLASS #3,3,CLINTON SAND,26941.0,32.0,,40.5055691060076,-81.3062830082882,,,,,157,34157255060000,10.847564191077051
34157219980000,WARREN,OWS ACQUISITION CO LLC,+1 (330) 602-5551,MB-SCOTT UNIT #1,1,CLINTON SAND,26902.0,29.0,,40.5495797717025,-81.3015347524986,40.5495,-81.29964,1.0,210.0,157,34019203250000,6.669747938285997
34157220140000,CLAY,BOWER OIL & GAS LLC,7405091597,WILSON UNIT #1,1,CLINTON SAND,27570.0,,4,40.3198358352623,-81.4792337300366,40.32036,-81.48121,1.0,8820.0,157,34157255190000,7.449091589245711
34157220190000,YORK,LANER BRENT C & CHRISTINE G,3303393827,BREYER     #1B,B-1,CLINTON SAND,26899.0,24.0,,40.4518141867242,-81.4815236487692,,,1.0,100.0,157,34157255190000,12.178362641178412
34157220210000,WARREN,OWS ACQUISITION CO LLC,+1 (330) 602-5551,J & M LEATHERMAN #1,1,CLINTON SAND,26930.0,31.0,,40.4868070192454,-81.3236070525147,,,1.0,100.0,157,34157255070000,8.861680567251494
34157220290000,CLAY,PREMIER ENERGY CORP,,WILSON     1,1,CLINTON SAND,27226.0,,6,40.3262172111027,-81.4837269224517,40.3264,-81.48408,0.0,0.0,157,34157255190000,7.39950862895675
34157220300000,YORK,DART OIL COMPANY,3037799081,CREIGHTON     1,1,CLINTON GROUP,26938.0,4.0,,40.4369925447458,-81.4817501720006,,,1.0,100.0,157,34157255190000,10.813464235721831
34157220340000,SANDY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,FRY ANGLE #3,2,CLINTON SAND,26955.0,,15,40.6246377567479,-81.3311646008685,40.62488,-81.33098,1.0,210.0,157,34019220450000,3.9942441039104644
34157220350000,CLAY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,HOFFMAN UNIT 1,1,CLINTON SAND,26940.0,,28,40.352360208499,-81.4574236984787,,,1.0,100.0,157,34157255190000,4.312435556224569
34157220360000,CLAY,BOWER OIL & GAS LLC,7405091597,SHULL UNIT #1-2859     1-2859,1-2859,CLINTON SAND,26946.0,,17,40.3517464029024,-81.4503650650503,,,1.0,8820.0,157,34157255190000,3.734275568661565
34157220430000,CLAY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,WATERFORD UNIT 1,1,CLINTON SAND,26957.0,19.0,,40.3104658013493,-81.4660381681409,40.30607,-81.45821,2.0,310.0,157,34157255190000,7.28131176107682
34157220500000,CLAY,PRATER GREGG & TAMMY,7402549072,WATERSTREET-MT     2-2801,2-2801,CLINTON GROUP,26998.0,,5,40.3667807541432,-81.4553680700581,,,,,157,34157255190000,4.20274699113757
34157220570000,WARREN,SOUND ENERGY CO INC,+1 (330) 364-7665,K & H COAL #3,3,CLINTON SAND,26963.0,34.0,,40.5240987475821,-81.3218506971938,,,1.0,100.0,157,34019203250000,9.975586347418089
34157221140000,CLAY,"Green Collar Energy, LLC",+1 (740) 552-6002,HOFFMAN UNIT 3,3,CLINTON SAND,27037.0,,28,40.3462467223438,-81.4613221044583,,,2.0,200.0,157,34157255190000,4.780735663206666
34157221150000,CLAY,"Green Collar Energy, LLC",+1 (740) 552-6002,HOFFMAN UNIT 2,2,CLINTON SAND,27038.0,,28,40.3511469801152,-81.4658742082424,,,2.0,200.0,157,34157255190000,5.040691638848675
34157228370000,YORK,DIVERSIFIED PRODUCTION LLC,+1 (330) 896-8510,HORN UNIT,1,CLINTON SAND,28252.0,7.0,,40.4208547650728,-81.4945314986744,40.42118,-81.49451,1.0,100.0,157,34157255190000,10.17534452324133
34157228410000,SANDY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,R & D HODGDON #1,1,CLINTON GROUP,28511.0,15.0,25,40.6219972193665,-81.4056040229286,0.0,0.0,1.0,100.0,157,34019220450000,9.797027661314825
34157228640000,PERRY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,BOURNE UNIT #2,2,CLINTON SAND,28324.0,17.0,,40.2429231648614,-81.4002411277157,,,1.0,100.0,157,34157225630000,4.574514724619027
34157228650000,PERRY,OWS ACQUISITION CO LLC,+1 (330) 602-5551,PARKER R UNIT #1,1,CLINTON SAND,28312.0,25.0,,40.2264165718579,-81.4194215602505,,,1.0,210.0,157,34157225630000,7.015297123004017
34157233580000,WASHINGTON,BOWER OIL & GAS LLC,7405091597,GEORGE BERKSHIRE #2,2,CLINTON SAND,29110.0,,12,40.2641484320764,-81.4958864863765,,,1.0,100.0,157,34157255360000,7.124866284465066
34157233620000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,RENNER UNIT,1,CLINTON SAND,29130.0,10.0,,40.4901095137467,-81.5321358427739,,,1.0,210.0,157,34157255190000,18.09731438450875
34157233630000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,L. & A. MARBURGER,1,CLINTON SAND,,11.0,,40.5481600677556,-81.5279087459184,40.54839,-81.52961,1.0,210.0,157,34019220450000,22.586685101859516
34157233640000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,JOHN/DORIS COMANITA,1,CLINTON SAND,29077.0,,41,40.5455648240265,-81.4221545062254,,,1.0,100.0,157,34019203250000,14.654092769479382
34157233680000,WASHINGTON,BOWER OIL & GAS LLC,7405091597,LUCY PROCTOR #1A,1-A,CLINTON SAND,29082.0,,30,40.2341631579742,-81.5137076657413,,,1.0,100.0,157,34157255360000,7.6763855805597245
34157233850000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,W & J MARINO ET AL,4,CLINTON SAND,,20.0,,40.5421286189389,-81.5288244438153,,,1.0,210.0,157,34157255190000,22.909536723557274
34157233910000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,MARINO ETAL,5,CLINTON SAND,29196.0,11.0,,40.5424626402475,-81.5197161691516,,,1.0,210.0,157,34019220450000,22.310302880193806
34157233980000,PERRY,AM-TEK OIL INC,(509)289-4129,MONROE #1,1,CLINTON SAND,29148.0,21.0,L21,40.2209270080307,-81.3495027921617,40.2212,-81.34956,1.0,150.0,157,34157225630000,5.524627196675698
34157233990000,PERRY,AM-TEK OIL INC,(509)289-4129,PYLE #1,1,CLINTON SAND,29129.0,21.0,,40.2231636247925,-81.3399744202541,40.22088,-81.33693,1.0,100.0,157,34157225630000,5.469661384591851
34157234000000,PERRY,AM-TEK OIL INC,(509)289-4129,PYLE #2,2,CLINTON SAND,29140.0,21.0,,40.2271579846317,-81.3413376268864,,,1.0,170.0,157,34157225630000,5.011446341168749
34157234110000,DOVER,KIMBLE COMPANY,+1 (330) 343-1226,ENDRES FLORAL CO     2,2,CLINTON SAND,29127.0,,,40.4970910085285,-81.4857032858836,,,1.0,100.0,157,34157255190000,16.82685482992819
34157234440000,SALEM,LAHMERS JERRY,,LAHMERS     1,1,CLINTON SAND,29522.0,3.0,,40.3584605412333,-81.5758845590635,,,,,157,34157255350000,7.817261765124767
34157234450000,SALEM,BOWER OIL & GAS LLC,7405091597,R & E LAHMERS # 2,2,CLINTON SAND,29306.0,3.0,,40.361220878038,-81.5609545177552,,,1.0,100.0,157,34157255350000,8.244072109801992
34157234480000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,M. MILLER - POLEN,5,CLINTON SAND,29209.0,12.0,,40.5471760924322,-81.5414172416127,,,1.0,210.0,157,34019220450000,23.640338425055507
34157234510000,WASHINGTON,MARLATT BARBARA L,2164987274,MARLATT CHARLES E.,1,CLINTON SAND,29262.0,,24,40.2525418913121,-81.5027244932701,,,,,157,34157255360000,7.128005024649613
34157234520000,WASHINGTON,JOHN WILLIAM & CRYSTAL,7404988860,BUTCHER JOHN UNIT     1,1,CLINTON SAND,29268.0,,23,40.2748804264781,-81.5051146753617,,,,,157,34157255360000,6.06587282974154
34157234550000,PERRY,STOCKER SAND & GRAVEL CO,7402544635,STOCKER SAND & GRAVEL FARM,4,CLINTON SAND,29237.0,10.0,,40.2610418783369,-81.3394959372238,,,0.0,0.0,157,34157225630000,1.9798239874412116
34157234770000,WAYNE,"BELDEN BRICK CO LLC, THE",3304560031,CHARLES & HAZEL RILEY ETAL,2,CLINTON SAND,29360.0,2.0,15,40.5704684653381,-81.6040758323386,40.57084,-81.60359,1.0,210.0,157,34075250190000,21.440370550437688
34157234780000,WAYNE,"BELDEN BRICK CO LLC, THE",3304560031,EMMET & ESTER RILEY ETAL,1,CLINTON SAND,29366.0,2.0,13,40.5731980108135,-81.5847800606978,40.57349,-81.58396,1.0,210.0,157,34075250190000,23.089408031639174
34157234800000,WAYNE,OWS ACQUISITION CO LLC,+1 (330) 602-5551,A MILLER #1,1,CLINTON SAND,29326.0,10.0,10,40.5772126139811,-81.6533771921602,40.57729,-81.65307,1.0,210.0,157,34075250190000,17.380288535223343
34157234880000,DOVER,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,J. FRAUTSCHY ETAL,2,CLINTON SAND,29298.0,,,40.535785054748,-81.4331065231049,,,1.0,210.0,157,34019203250000,15.972697378859436
34157235070000,WASHINGTON,AM-TEK OIL INC,(509)289-4129,QUIGLEY WALTER     2B,2B,BEEKMANTOWN DOLOMITE,34256.0,,29,40.2388888579344,-81.5110231838704,,,2.0,100.0,157,34157255360000,7.4663646366038625
34157235240000,DOVER,BOWER OIL & GAS LLC,7405091597,SHERRARD UNIT # 2,2,CLINTON SAND,30537.0,20.0,,40.5297533941215,-81.529436743585,,,1.0,8820.0,157,34157255190000,21.714346410157802
34157235250000,DOVER,BOWER OIL & GAS LLC,7405091597,SHERRARD UNIT # 3,3,CLINTON GROUP,30550.0,20.0,,40.5284122342271,-81.5202469042139,,,2.0,240.0,157,34157255190000,21.221346418885716
34157235260000,DOVER,BOWER OIL & GAS LLC,7405091597,WAYNE SPECHT UNIT # 2,2,CLINTON SAND,30529.0,3.0,,40.5378290958183,-81.5044932020494,,,1.0,8820.0,157,34019203250000,21.405929967819112
34157235270000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,VOGEL UNIT # 2,2,CLINTON GROUP,30531.0,10.0,,40.4894705125021,-81.5183750643111,,,1.0,210.0,157,34157255190000,17.381893571647254
34157235280000,DOVER,OWS ACQUISITION CO LLC,+1 (330) 602-5551,VOGEL UNIT # 3,3,CLINTON SAND,30524.0,,2,40.4855198223442,-81.5154493615168,,,1.0,210.0,157,34157255190000,16.87865858729977
34157235290000,DOVER,MAINSPRING LLC,+1 (330) 340-5207,WENGER # 2,2,CLINTON SAND,30523.0,12.0,,40.4794437982639,-81.5467058743716,40.47937,-81.54668,2.0,150.0,157,34157255190000,17.93751167833297
34157235310000,WASHINGTON,Brick Service and Sales Inc,+1 (330) 907-4612,DEBOER     1,1,CLINTON GROUP,29445.0,,33,40.2212309525338,-81.516548314456,40.22142,-81.51629,1.0,100.0,157,34157255360000,8.640631370668832
34157242650000,WAYNE,YODER JACOB,,JACOB YODER # 1,1,CLINTON GROUP,31303.0,,22,40.558686937093,-81.6246769443164,,,1.0,100.0,157,34075250190000,19.638751763463066
34157242720000,DOVER,"BELDEN BRICK CO LLC, THE",3304560031,RACHEL & M. PAUL REDINGER # 1,1,CLINTON GROUP,31218.0,18.0,,40.5383975991097,-81.5586339697646,40.53838,-81.55854,1.0,140.0,157,34157255190000,23.798634229119443
34157242730000,WAYNE,D&D Energy Company,+1 (330) 495-1631,TWILIGHT MINING COMPANY # 16,16,CLINTON GROUP,31391.0,,6,40.62856999156,-81.627431241133,40.63177,-81.63392,1.0,210.0,157,34151230180000,19.88737916746768
34157242740000,WAYNE,D&D Energy Company,+1 (330) 495-1631,TWILIGHT MINING COMPANY # 11,11,CLINTON GROUP,31396.0,,8,40.6294793728484,-81.6387682637577,40.62917,-81.63871,1.0,100.0,157,34075250190000,20.197768950640786
34157242850000,WAYNE,"BELDEN BRICK CO LLC, THE",3304560031,HENRY YODER UNIT # 1,1,CLINTON GROUP,31296.0,1.0,16,40.5635058103862,-81.60884868563,,,1.0,140.0,157,34075250190000,20.991522672006536
34157235970000,FRANKLIN,"BELDEN BRICK CO LLC, THE",3304560031,MAY J VAN EPPS ETAL,1,CLINTON SAND,29820.0,2.0,,40.5815338424906,-81.5466824088184,,,1.0,210.0,157,34151230180000,21.694139164740015
34157235980000,FRANKLIN,"BELDEN BRICK CO LLC, THE",3304560031,DONALD L & LOUIS GARBER ETAL,1,CLINTON SAND,29808.0,2.0,,40.586068709321,-81.5473374962718,,,1.0,210.0,157,34151230180000,21.218888442014617
34157235990000,SUGAR CREEK,"BELDEN BRICK CO LLC, THE",3304560031,PERRY F & GLADYS DETWEILER,1,CLINTON SAND,29796.0,8.0,,40.4948289548883,-81.6565101443147,,,1.0,210.0,157,34031232770000,16.714645619473774
34157236020000,FAIRFIELD,AIM ENERGY LLC,3309047021,CIHON - KOLLAR # 1,1,CLINTON SAND,29864.0,,22,40.5133261313368,-81.3810631088107,,,2.0,200.0,157,34157255210000,13.044048612841497
34157236090000,FRANKLIN,SOUND ENERGY CO INC,+1 (330) 364-7665,ZIMMERMAN GLEN # 1,1,CLINTON SAND,29824.0,20.0,,40.60313350723,-81.5233953256761,,,1.0,210.0,157,34151228490000,18.91001467562722
34157236230000,FAIRFIELD,OWS ACQUISITION CO LLC,+1 (330) 602-5551,MWCD #11,11,CLINTON SAND,29845.0,5.0,,40.5789120758285,-81.4070331482622,,,1.0,210.0,157,34019220450000,12.172022698925907
34157236340000,GOSHEN,Brick Service and Sales Inc,+1 (330) 907-4612,BENJAMIN COOKSON # 2,2,CLINTON GROUP,30123.0,,20,40.4673207747188,-81.4360002105455,,,1.0,100.0,157,34157255210000,12.169499232407293
34157236360000,GOSHEN,SOUND ENERGY CO INC,+1 (330) 364-7665,WARDELL #2 GLENN,2,CLINTON SAND,29924.0,,9,40.4488721992297,-81.4536857424691,,,3.0,410.0,157,34157255190000,10.837300476986444
34157236450000,FAIRFIELD,OWS ACQUISITION CO LLC,+1 (330) 602-5551,MARKLEY ESTATE UNIT #9,9,CLINTON SAND,29904.0,4.0,,40.5710981357183,-81.3937703404658,,,1.0,210.0,157,34019203250000,11.354856031105832
34157236630000,FRANKLIN,J WELL SERVICE INC,+1 (234) 806-4185,MCFADDEN 2,2,CLINTON SAND,30100.0,,2,40.6296948308053,-81.5124844512322,,,1.0,100.0,157,34151228490000,15.83570629528221
34157236690000,WARWICK,BOWER OIL & GAS LLC,7405091597,ALCO-ZIMMERMAN 1,1,CLINTON SAND,30066.0,3.0,,40.370781493023,-81.4163651595308,40.37085,-81.4161,1.0,100.0,157,34157255190000,1.614431692180716
34157236720000,UNION,OWS ACQUISITION CO LLC,+1 (330) 602-5551,CONOTTON LAND COMPANY # 1,1,CLINTON GROUP,30620.0,23.0,,40.4574511769794,-81.2715890395661,,,1.0,210.0,157,34157255060000,5.822703795598261
34157236730000,UNION,OWS ACQUISITION CO LLC,+1 (330) 602-5551,CONOTTON LAND COMPANY # 2,2,CLINTON GROUP,30946.0,23.0,,40.4611935067021,-81.2719009845291,,,1.0,210.0,157,34157255060000,6.205940367885409
34157242770000,GOSHEN,KNISELY JAMES E,+1 (330) 795-0060,KNISLEY # 1,1,CLINTON SAND,31227.0,,18,40.4832435883581,-81.3927851284642,0.0,0.0,1.0,95.0,157,34157255210000,10.68252630967215
34157242900000,FAIRFIELD,OWS ACQUISITION CO LLC,+1 (330) 602-5551,SMITH-FAIRFIELD #1,1,CLINTON GROUP,31283.0,8.0,,40.5596735917223,-81.3763963360826,,,1.0,210.0,157,34019203250000,10.49528172731944
34157242990000,FRANKLIN,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,HERMAN BAUM # 1,1,CLINTON GROUP,31300.0,10.0,,40.5591273024291,-81.5167352748341,,,1.0,210.0,157,34019220450000,21.175594670803285
34157243000000,UNION,AIM ENERGY LLC,3309047021,A. MONTE # 4,4,CLINTON GROUP,31265.0,11.0,,40.4743295368998,-81.3382957036579,,,1.0,140.0,157,34157255210000,7.724545172236543
34157243030000,GOSHEN,AIM ENERGY LLC,3309047021,MARIA MOORE # 2,2,CLINTON GROUP,31260.0,8.0,,40.4828436055432,-81.3660087897064,,,1.0,140.0,157,34157255210000,9.437953494603674
34157243120000,SUGAR CREEK,MILLER KEITH A. JEANA L,3309874881,O. MILLER LEASE # 1,1,,,4.0,,40.5060518242961,-81.588040702797,,,,,157,34031232770000,20.977969091539872
34157243170000,UNION,SOUND ENERGY CO INC,+1 (330) 364-7665,A. JOHNSON # 2,2,CLINTON GROUP,31311.0,34.0,,40.4396544304831,-81.3099787193089,,,1.0,100.0,157,34157255070000,3.5742784862060293
34157243180000,UNION,"Zoar View Land Holdings, LLC",+1 (330) 204-0944,L. J. KINSEY # 2,2,CLINTON GROUP,31304.0,26.0,,40.4178235941501,-81.3027902545577,,,2.0,150.0,157,34157255060000,1.2189534294772029
34157243200000,FRANKLIN,Eco Power Crypto LLC,832-954-9711,ZEDMARK # 4,4,CLINTON GROUP,31370.0,10.0,,40.5690018889921,-81.5254443496394,,,1.0,210.0,157,34019220450000,21.35854074292535
34157243220000,FRANKLIN,Eco Power Crypto LLC,832-954-9711,ZEDMARK # 1,1,CLINTON GROUP,31379.0,1.0,,40.5750345351469,-81.5246719549132,,,1.0,210.0,157,34019220450000,21.033143062673084
34157243350000,GOSHEN,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,VERNON MASON # 1,1,CLINTON GROUP,31340.0,,,40.5320952648181,-81.4274993561716,,,1.0,100.0,157,34019203250000,15.758166376435774
34157243420000,GOSHEN,RHDK OIL & GAS LLC/DBA RED HILL,+1 (330) 343-1226,NANCY ROEMER # 3,3,CLINTON GROUP,31366.0,,,40.5322282858775,-81.4197622068269,,,1.0,210.0,157,34019203250000,15.18865487746726
34157243630000,UNION,MCCARTNEY JAMES,3303438554,JAMES MCCARTNEY # 1,1,CLINTON GROUP,31419.0,35.0,,40.4623357425533,-81.3198163151533,,,,,157,34157255070000,6.122276694452091
34157243720000,UNION,SOUND ENERGY CO INC,+1 (330) 364-7665,HILLYER # 2,2,CLINTON GROUP,31710.0,32.0,,40.4062125195306,-81.3213484460002,,,1.0,140.0,157,34157255210000,0.45528454435361665
34157243910000,FRANKLIN,Eco Power Crypto LLC,832-954-9711,DUNDEE LAND & COAL CO. # 3-A,3-A,,,,1,40.582870985957,-81.5623247793737,40.58245,-81.56281,1.0,100.0,157,34151230180000,21.908379582556258
34157244070000,FRANKLIN,Eco Power Crypto LLC,832-954-9711,HOLMES LIMESTONE # 5,5,CLINTON GROUP,31582.0,24.0,,40.5975527162964,-81.5752618703573,40.5918,-81.57906,1.0,100.0,157,34151230180000,20.73399424298425
34157244080000,FRANKLIN,Eco Power Crypto LLC,832-954-9711,HOLMES LIMESTONE # 6,6,CLINTON GROUP,31588.0,23.0,,40.5900348450607,-81.5622237469031,40.58864,-81.56203,1.0,100.0,157,34151230180000,21.146993467806688
34157244210000,GOSHEN,DIVERSIFIED PRODUCTION LLC,+1 (330) 896-8510,SPRING UNIT # 2,2,CLINTON SAND,31777.0,,16,40.4626664430415,-81.4373324221776,40.46293,-81.43768,1.0,100.0,157,34157255190000,11.906027234681202
